transaction_id,customer_id,timestamp,amount,channel,country,ground_truth_label
TX_3136984143,CUST_1171,2026-06-02 21:48:19,2237.94,WIRE_TRANSFER,US,NORMAL
TX_2120934411,CUST_1417,2026-06-02 21:48:27,418.54,ACH,DE,NORMAL
TX_7551874474,CUST_1137,2026-06-02 21:52:23,515.7,WIRE_TRANSFER,GB,NORMAL
TX_7988772877,CUST_1167,2026-06-02 22:21:44,92.29,ONLINE_PAYMENT,US,NORMAL
TX_5509824667,CUST_1410,2026-06-02 22:23:40,309.49,WIRE_TRANSFER,US,NORMAL
TX_8558936248,CUST_1072,2026-06-02 22:26:31,94.53,CASH_DEPOSIT,MX,NORMAL
TX_6273582058,CUST_1277,2026-06-02 22:36:37,180.58,ONLINE_PAYMENT,US,NORMAL
TX_8294323078,CUST_1251,2026-06-02 22:41:27,273.09,CASH_DEPOSIT,US,NORMAL
TX_6262297731,CUST_1471,2026-06-02 22:43:10,223.92,ACH,US,NORMAL
TX_1050899550,CUST_1327,2026-06-02 22:46:53,1125.24,WIRE_TRANSFER,US,NORMAL
TX_5726084042,CUST_1475,2026-06-02 22:54:27,771.78,CASH_DEPOSIT,US,NORMAL
TX_8030400668,CUST_1064,2026-06-02 22:58:24,316.72,CASH_DEPOSIT,US,NORMAL
TX_5979406794,CUST_1280,2026-06-02 23:03:47,121.37,WIRE_TRANSFER,US,NORMAL
TX_3513419649,CUST_1164,2026-06-02 23:06:20,161.39,WIRE_TRANSFER,US,NORMAL
TX_3574081104,CUST_1372,2026-06-02 23:12:34,72.39,ONLINE_PAYMENT,US,NORMAL
TX_2041518442,CUST_1214,2026-06-02 23:42:22,268.85,CASH_DEPOSIT,US,NORMAL
TX_4025007797,CUST_1492,2026-06-02 23:45:03,79.9,ONLINE_PAYMENT,US,NORMAL
TX_7838911650,CUST_1415,2026-06-03 00:03:47,426.71,ONLINE_PAYMENT,US,NORMAL
TX_4186424477,CUST_1204,2026-06-03 00:06:06,1146.33,ACH,US,NORMAL
TX_1285873517,CUST_1150,2026-06-03 00:07:19,278.59,ACH,US,NORMAL
TX_2256776246,CUST_1251,2026-06-03 00:17:15,124.08,ONLINE_PAYMENT,US,NORMAL
TX_4980273734,CUST_1285,2026-06-03 00:19:41,22.84,CASH_DEPOSIT,CA,NORMAL
TX_6050081855,CUST_1106,2026-06-03 00:19:45,256.87,ACH,CA,NORMAL
TX_4792544000,CUST_1447,2026-06-03 00:27:17,882.67,CASH_DEPOSIT,DE,NORMAL
TX_6854009954,CUST_1349,2026-06-03 00:28:57,320.44,WIRE_TRANSFER,US,NORMAL
TX_7472774158,CUST_1467,2026-06-03 00:49:41,479.81,ONLINE_PAYMENT,US,NORMAL
TX_9115036120,CUST_1499,2026-06-03 01:16:54,591.74,ONLINE_PAYMENT,PA,NORMAL
TX_4157531471,CUST_1275,2026-06-03 01:29:18,498.26,ONLINE_PAYMENT,CA,NORMAL
TX_3889252025,CUST_1137,2026-06-03 01:30:09,278.07,WIRE_TRANSFER,US,NORMAL
TX_4408662267,CUST_1165,2026-06-03 01:35:30,716.51,WIRE_TRANSFER,GB,NORMAL
TX_1459429001,CUST_1191,2026-06-03 01:43:38,637.41,ONLINE_PAYMENT,US,NORMAL
TX_6996122049,CUST_1489,2026-06-03 01:59:51,90.45,ACH,US,NORMAL
TX_4914929023,CUST_1145,2026-06-03 02:01:11,699.53,ONLINE_PAYMENT,GB,NORMAL
TX_5808216311,CUST_1470,2026-06-03 02:07:52,106.56,ONLINE_PAYMENT,US,NORMAL
TX_1546696950,CUST_1329,2026-06-03 02:19:21,1513.97,ONLINE_PAYMENT,US,NORMAL
TX_3413288685,CUST_1145,2026-06-03 02:28:40,261.82,ACH,US,NORMAL
TX_2354011260,CUST_1168,2026-06-03 02:41:12,56.19,ACH,US,NORMAL
TX_5666371719,CUST_1018,2026-06-03 03:05:58,19.92,ACH,DE,NORMAL
TX_8208643631,CUST_1335,2026-06-03 03:10:13,487.42,ONLINE_PAYMENT,DE,NORMAL
TX_5082603360,CUST_1258,2026-06-03 03:12:43,252.52,WIRE_TRANSFER,CA,NORMAL
TX_2902586094,CUST_1337,2026-06-03 03:15:59,65.43,WIRE_TRANSFER,US,NORMAL
TX_6664891973,CUST_1294,2026-06-03 03:22:55,1319.91,WIRE_TRANSFER,KY,NORMAL
TX_1793833723,CUST_1044,2026-06-03 03:41:41,101.35,CASH_DEPOSIT,US,NORMAL
TX_9632663990,CUST_1380,2026-06-03 03:48:30,89.76,ACH,CA,NORMAL
TX_2873397116,CUST_1240,2026-06-03 03:51:32,712.28,ONLINE_PAYMENT,CA,NORMAL
TX_4528651553,CUST_1037,2026-06-03 03:56:28,487.32,WIRE_TRANSFER,MX,NORMAL
TX_1270366110,CUST_1413,2026-06-03 03:57:17,205.15,ACH,US,NORMAL
TX_7861571879,CUST_1070,2026-06-03 03:59:27,467.27,ONLINE_PAYMENT,US,NORMAL
TX_4776648985,CUST_1309,2026-06-03 04:11:55,84.79,CASH_DEPOSIT,US,NORMAL
TX_4091608595,CUST_1173,2026-06-03 04:15:30,2095.91,ACH,CA,NORMAL
TX_6480842253,CUST_1412,2026-06-03 04:17:53,640.8,ACH,US,NORMAL
TX_1309327341,CUST_1372,2026-06-03 04:20:33,977.13,CASH_DEPOSIT,US,NORMAL
TX_7735322123,CUST_1230,2026-06-03 04:27:53,196.04,ONLINE_PAYMENT,DE,NORMAL
TX_9785838644,CUST_1039,2026-06-03 04:34:51,360.97,CASH_DEPOSIT,US,NORMAL
TX_3311256997,CUST_1103,2026-06-03 04:41:38,21.41,WIRE_TRANSFER,US,NORMAL
TX_8068746644,CUST_1276,2026-06-03 04:44:19,438.27,ONLINE_PAYMENT,US,NORMAL
TX_7767115101,CUST_1328,2026-06-03 04:46:51,1249.95,WIRE_TRANSFER,US,NORMAL
TX_9512295568,CUST_1291,2026-06-03 04:52:00,697.63,CASH_DEPOSIT,US,NORMAL
TX_2643668468,CUST_1279,2026-06-03 04:52:09,172.43,WIRE_TRANSFER,US,NORMAL
TX_9694199134,CUST_1301,2026-06-03 04:53:50,357.81,CASH_DEPOSIT,CA,NORMAL
TX_2476831585,CUST_1204,2026-06-03 04:57:33,244.78,ONLINE_PAYMENT,US,NORMAL
TX_9677466102,CUST_1127,2026-06-03 05:11:48,81.94,CASH_DEPOSIT,US,NORMAL
TX_4177901142,CUST_1068,2026-06-03 05:18:00,49.13,CASH_DEPOSIT,US,NORMAL
TX_4736133245,CUST_1136,2026-06-03 05:19:12,509.22,ACH,US,NORMAL
TX_4689605624,CUST_1268,2026-06-03 05:29:22,1044.23,ONLINE_PAYMENT,PA,NORMAL
TX_5283911723,CUST_1047,2026-06-03 05:37:27,1134.77,ONLINE_PAYMENT,GB,NORMAL
TX_6264622618,CUST_1127,2026-06-03 06:01:34,1109.65,ACH,GB,NORMAL
TX_5570828113,CUST_1123,2026-06-03 06:12:12,448.12,ONLINE_PAYMENT,US,NORMAL
TX_7567496105,CUST_1374,2026-06-03 06:17:52,1337.48,ONLINE_PAYMENT,GB,NORMAL
TX_9857430687,CUST_1395,2026-06-03 06:23:33,186.59,ACH,US,NORMAL
TX_1638321534,CUST_1193,2026-06-03 06:25:21,978.71,CASH_DEPOSIT,US,NORMAL
TX_3346569443,CUST_1342,2026-06-03 06:25:24,233.33,ACH,US,NORMAL
TX_8053457714,CUST_1005,2026-06-03 06:29:47,531.13,ONLINE_PAYMENT,US,NORMAL
TX_3648403946,CUST_1010,2026-06-03 06:31:22,350.65,CASH_DEPOSIT,US,NORMAL
TX_4968635883,CUST_1223,2026-06-03 06:31:55,142.07,ACH,US,NORMAL
TX_6415031531,CUST_1059,2026-06-03 06:46:01,705.9,WIRE_TRANSFER,CA,NORMAL
TX_9735058532,CUST_1333,2026-06-03 06:59:04,253.76,ACH,US,NORMAL
TX_4023859695,CUST_1365,2026-06-03 07:06:48,320.52,ACH,GB,NORMAL
TX_5256584102,CUST_1298,2026-06-03 07:08:52,579.79,CASH_DEPOSIT,CA,NORMAL
TX_7125531606,CUST_1154,2026-06-03 07:19:24,18.53,ONLINE_PAYMENT,DE,NORMAL
TX_6957546450,CUST_1387,2026-06-03 07:28:49,285.75,WIRE_TRANSFER,DE,NORMAL
TX_2989855378,CUST_1161,2026-06-03 07:30:35,1747.09,WIRE_TRANSFER,GB,NORMAL
TX_1849586427,CUST_1201,2026-06-03 07:32:45,561.7,ACH,US,NORMAL
TX_8796286443,CUST_1473,2026-06-03 07:36:04,690.5,ONLINE_PAYMENT,US,NORMAL
TX_1384806111,CUST_1210,2026-06-03 08:12:38,198.22,ONLINE_PAYMENT,CA,NORMAL
TX_6067219231,CUST_1284,2026-06-03 08:16:39,124.45,ONLINE_PAYMENT,US,NORMAL
TX_9922723063,CUST_1142,2026-06-03 08:39:00,506.31,ONLINE_PAYMENT,CA,NORMAL
TX_6611356986,CUST_1205,2026-06-03 08:49:28,2212.57,CASH_DEPOSIT,US,NORMAL
TX_7341757401,CUST_1254,2026-06-03 08:57:51,650.19,WIRE_TRANSFER,US,NORMAL
TX_4321766358,CUST_1243,2026-06-03 09:02:10,1432.84,ACH,US,NORMAL
TX_1885113834,CUST_1224,2026-06-03 09:23:45,172.11,CASH_DEPOSIT,KY,NORMAL
TX_7626108349,CUST_1345,2026-06-03 09:39:50,289.87,WIRE_TRANSFER,US,NORMAL
TX_4354403023,CUST_1259,2026-06-03 09:41:10,132.11,ACH,GB,NORMAL
TX_7957308558,CUST_1265,2026-06-03 09:44:00,100.47,ACH,US,NORMAL
TX_2204011980,CUST_1147,2026-06-03 09:52:37,796.53,WIRE_TRANSFER,US,NORMAL
TX_2729067297,CUST_1081,2026-06-03 09:52:41,117.36,CASH_DEPOSIT,US,NORMAL
TX_8455688681,CUST_1454,2026-06-03 09:58:27,59.77,CASH_DEPOSIT,MX,NORMAL
TX_7356407384,CUST_1120,2026-06-03 10:01:06,655.33,ACH,DE,NORMAL
TX_8322868827,CUST_1095,2026-06-03 10:07:41,414.94,ONLINE_PAYMENT,CA,NORMAL
TX_5946548987,CUST_1041,2026-06-03 10:09:17,266.98,ONLINE_PAYMENT,CA,NORMAL
TX_7690274631,CUST_1499,2026-06-03 10:18:49,346.46,ONLINE_PAYMENT,US,NORMAL
TX_5050851541,CUST_1442,2026-06-03 10:20:14,127.16,CASH_DEPOSIT,GB,NORMAL
TX_6195126955,CUST_1412,2026-06-03 10:52:50,127.89,CASH_DEPOSIT,US,NORMAL
TX_1560655311,CUST_1064,2026-06-03 10:54:55,158.63,WIRE_TRANSFER,CA,NORMAL
TX_8015124886,CUST_1143,2026-06-03 11:07:00,39.69,ONLINE_PAYMENT,US,NORMAL
TX_6684731034,CUST_1087,2026-06-03 11:07:45,228.92,ONLINE_PAYMENT,US,NORMAL
TX_4500557310,CUST_1414,2026-06-03 11:16:41,406.59,ACH,GB,NORMAL
TX_5564953924,CUST_1373,2026-06-03 11:17:16,77.31,ONLINE_PAYMENT,MX,NORMAL
TX_4981874017,CUST_1392,2026-06-03 11:37:45,397.63,CASH_DEPOSIT,US,NORMAL
TX_1367704871,CUST_1161,2026-06-03 11:54:18,368.39,ACH,US,NORMAL
TX_8109891300,CUST_1032,2026-06-03 12:05:36,825.88,ACH,CA,NORMAL
TX_4193557045,CUST_1059,2026-06-03 12:08:35,488.85,CASH_DEPOSIT,US,NORMAL
TX_4482166571,CUST_1166,2026-06-03 12:14:55,748.22,ACH,US,NORMAL
TX_8523092435,CUST_1280,2026-06-03 12:16:06,869.2,CASH_DEPOSIT,GB,NORMAL
TX_5440292367,CUST_1196,2026-06-03 12:39:56,272.68,ONLINE_PAYMENT,US,NORMAL
TX_6369062584,CUST_1003,2026-06-03 12:48:36,486.2,ONLINE_PAYMENT,US,NORMAL
TX_9459297712,CUST_1151,2026-06-03 12:50:12,638.48,WIRE_TRANSFER,GB,NORMAL
TX_2185165025,CUST_1443,2026-06-03 13:00:01,329.24,WIRE_TRANSFER,US,NORMAL
TX_7643108589,CUST_1374,2026-06-03 13:06:02,159.6,ACH,CA,NORMAL
TX_1202908421,CUST_1372,2026-06-03 13:11:21,1795.05,CASH_DEPOSIT,US,NORMAL
TX_3311784874,CUST_1185,2026-06-03 13:22:12,1422.04,ACH,US,NORMAL
TX_2691911008,CUST_1170,2026-06-03 13:47:30,470.08,ACH,CA,NORMAL
TX_7458542977,CUST_1055,2026-06-03 13:48:03,1241.08,ACH,US,NORMAL
TX_2604700373,CUST_1248,2026-06-03 14:00:04,542.44,WIRE_TRANSFER,US,NORMAL
TX_9548551869,CUST_1498,2026-06-03 14:02:28,385.59,ONLINE_PAYMENT,US,NORMAL
TX_3171518770,CUST_1490,2026-06-03 14:14:19,69.62,ACH,US,NORMAL
TX_9521216166,CUST_1153,2026-06-03 14:31:10,146.38,CASH_DEPOSIT,DE,NORMAL
TX_9145458689,CUST_1010,2026-06-03 14:32:04,357.19,WIRE_TRANSFER,DE,NORMAL
TX_3909635823,CUST_1036,2026-06-03 14:37:48,321.24,WIRE_TRANSFER,US,NORMAL
TX_8138332494,CUST_1298,2026-06-03 14:45:56,81.36,CASH_DEPOSIT,US,NORMAL
TX_5639296557,CUST_1409,2026-06-03 14:49:47,852.69,ONLINE_PAYMENT,MX,NORMAL
TX_9249213523,CUST_1265,2026-06-03 14:59:18,445.55,WIRE_TRANSFER,US,NORMAL
TX_9848243913,CUST_1321,2026-06-03 15:05:54,401.07,ACH,US,NORMAL
TX_9828455687,CUST_1054,2026-06-03 15:06:07,427.73,ONLINE_PAYMENT,GB,NORMAL
TX_7347827402,CUST_1097,2026-06-03 15:12:11,1069.16,CASH_DEPOSIT,US,NORMAL
TX_8934097788,CUST_1127,2026-06-03 15:12:50,73.18,WIRE_TRANSFER,KY,NORMAL
TX_8940731272,CUST_1226,2026-06-03 15:23:12,704.69,ACH,US,NORMAL
TX_3398510824,CUST_1332,2026-06-03 15:34:56,200.34,CASH_DEPOSIT,US,NORMAL
TX_5117248077,CUST_1493,2026-06-03 15:35:18,166.91,ONLINE_PAYMENT,GB,NORMAL
TX_3294767242,CUST_1455,2026-06-03 15:37:16,1545.84,ACH,GB,NORMAL
TX_5512196250,CUST_1370,2026-06-03 15:47:57,48.2,WIRE_TRANSFER,US,NORMAL
TX_3817614885,CUST_1247,2026-06-03 16:01:34,671.63,WIRE_TRANSFER,DE,NORMAL
TX_6303075864,CUST_1362,2026-06-03 16:21:43,391.08,WIRE_TRANSFER,DE,NORMAL
TX_3749807613,CUST_1241,2026-06-03 16:32:13,66.59,ONLINE_PAYMENT,US,NORMAL
TX_9359156491,CUST_1048,2026-06-03 16:33:37,505.1,ONLINE_PAYMENT,US,NORMAL
TX_8536205444,CUST_1145,2026-06-03 16:39:36,143.96,CASH_DEPOSIT,US,NORMAL
TX_8374788515,CUST_1227,2026-06-03 16:43:58,48.9,ONLINE_PAYMENT,US,NORMAL
TX_1980034265,CUST_1324,2026-06-03 16:45:13,251.58,CASH_DEPOSIT,GB,NORMAL
TX_6717963562,CUST_1281,2026-06-03 16:48:45,920.56,ACH,GB,NORMAL
TX_8971223923,CUST_1216,2026-06-03 16:48:47,245.36,ONLINE_PAYMENT,US,NORMAL
TX_4373188745,CUST_1387,2026-06-03 16:56:38,1140.8,ONLINE_PAYMENT,US,NORMAL
TX_7868312675,CUST_1399,2026-06-03 17:00:53,236.2,ACH,GB,NORMAL
TX_5744003377,CUST_1028,2026-06-03 17:01:32,178.28,WIRE_TRANSFER,US,NORMAL
TX_2565824150,CUST_1360,2026-06-03 17:06:59,70.58,WIRE_TRANSFER,US,NORMAL
TX_9354542654,CUST_1404,2026-06-03 17:07:54,439.35,ONLINE_PAYMENT,CA,NORMAL
TX_5318888998,CUST_1187,2026-06-03 17:14:09,359.23,ACH,CA,NORMAL
TX_5862655247,CUST_1145,2026-06-03 17:20:21,1154.15,CASH_DEPOSIT,GB,NORMAL
TX_3117951204,CUST_1080,2026-06-03 17:24:24,1114.08,ACH,US,NORMAL
TX_4554178984,CUST_1369,2026-06-03 17:27:11,398.59,CASH_DEPOSIT,DE,NORMAL
TX_1383060868,CUST_1407,2026-06-03 17:27:19,399.1,ACH,CA,NORMAL
TX_1306420495,CUST_1111,2026-06-03 17:40:04,282.37,WIRE_TRANSFER,US,NORMAL
TX_8878919214,CUST_1497,2026-06-03 17:41:28,434.17,ONLINE_PAYMENT,CA,NORMAL
TX_4367505004,CUST_1435,2026-06-03 17:54:59,422.86,WIRE_TRANSFER,PA,NORMAL
TX_4615129784,CUST_1262,2026-06-03 18:11:28,177.63,WIRE_TRANSFER,US,NORMAL
TX_7856113826,CUST_1409,2026-06-03 18:16:08,39.26,ACH,MX,NORMAL
TX_2524985960,CUST_1232,2026-06-03 18:26:46,162.93,WIRE_TRANSFER,DE,NORMAL
TX_5220094152,CUST_1405,2026-06-03 18:30:46,154.15,ACH,CA,NORMAL
TX_7827384148,CUST_1442,2026-06-03 18:36:20,313.44,CASH_DEPOSIT,US,NORMAL
TX_2878625527,CUST_1487,2026-06-03 18:40:40,178.1,ACH,US,NORMAL
TX_3584119955,CUST_1447,2026-06-03 18:48:49,157.34,CASH_DEPOSIT,US,NORMAL
TX_3923823693,CUST_1421,2026-06-03 18:57:45,128.9,WIRE_TRANSFER,PA,NORMAL
TX_7022836757,CUST_1147,2026-06-03 18:59:43,50.88,ONLINE_PAYMENT,DE,NORMAL
TX_5941089356,CUST_1082,2026-06-03 19:00:28,1430.98,ACH,US,NORMAL
TX_4268713302,CUST_1328,2026-06-03 19:04:30,700.44,ONLINE_PAYMENT,US,NORMAL
TX_9081544414,CUST_1117,2026-06-03 19:31:04,504.3,CASH_DEPOSIT,US,NORMAL
TX_4133766146,CUST_1476,2026-06-03 19:41:56,929.51,CASH_DEPOSIT,GB,NORMAL
TX_7385653598,CUST_1059,2026-06-03 19:50:38,242.9,ACH,US,NORMAL
TX_3471601626,CUST_1391,2026-06-03 19:55:47,811.6,CASH_DEPOSIT,US,NORMAL
TX_2651765604,CUST_1464,2026-06-03 20:14:34,39.44,CASH_DEPOSIT,US,NORMAL
TX_7950497861,CUST_1182,2026-06-03 20:18:26,254.97,WIRE_TRANSFER,GB,NORMAL
TX_9165632300,CUST_1382,2026-06-03 20:31:18,150.75,WIRE_TRANSFER,US,NORMAL
TX_5902780755,CUST_1386,2026-06-03 20:45:31,41.83,ACH,US,NORMAL
TX_7154795660,CUST_1292,2026-06-03 20:51:55,497.43,ONLINE_PAYMENT,US,NORMAL
TX_1546957087,CUST_1178,2026-06-03 20:57:34,241.9,WIRE_TRANSFER,DE,NORMAL
TX_6028554337,CUST_1367,2026-06-03 20:59:17,292.65,CASH_DEPOSIT,GB,NORMAL
TX_4479534060,CUST_1037,2026-06-03 21:09:01,274.53,CASH_DEPOSIT,US,NORMAL
TX_6055318806,CUST_1171,2026-06-03 21:21:16,56.11,WIRE_TRANSFER,DE,NORMAL
TX_5779272394,CUST_1214,2026-06-03 21:22:30,73.48,CASH_DEPOSIT,CA,NORMAL
TX_2727568775,CUST_1449,2026-06-03 21:42:43,138.86,ONLINE_PAYMENT,US,NORMAL
TX_5210798990,CUST_1019,2026-06-03 21:42:51,555.65,ACH,US,NORMAL
TX_4320435651,CUST_1190,2026-06-03 21:47:08,773.89,ACH,US,NORMAL
TX_5860603268,CUST_1315,2026-06-03 21:57:51,677.33,CASH_DEPOSIT,US,NORMAL
TX_3882025167,CUST_1469,2026-06-03 21:58:02,53.72,ACH,GB,NORMAL
TX_7962682393,CUST_1458,2026-06-03 22:06:52,228.81,ONLINE_PAYMENT,US,NORMAL
TX_9903351330,CUST_1274,2026-06-03 22:10:03,80.04,WIRE_TRANSFER,DE,NORMAL
TX_1313186891,CUST_1204,2026-06-03 22:22:13,1241.58,ACH,US,NORMAL
TX_9470861195,CUST_1030,2026-06-03 22:29:38,33.47,ONLINE_PAYMENT,US,NORMAL
TX_4158643786,CUST_1227,2026-06-03 22:29:38,21.16,CASH_DEPOSIT,KY,NORMAL
TX_1937876143,CUST_1152,2026-06-03 22:40:28,1601.26,CASH_DEPOSIT,US,NORMAL
TX_9071271723,CUST_1039,2026-06-03 22:53:50,373.09,ONLINE_PAYMENT,US,NORMAL
TX_4099552003,CUST_1331,2026-06-03 23:03:02,2416.38,ONLINE_PAYMENT,US,NORMAL
TX_8369405044,CUST_1496,2026-06-03 23:04:16,581.61,WIRE_TRANSFER,GB,NORMAL
TX_3755283933,CUST_1289,2026-06-03 23:11:57,49.83,WIRE_TRANSFER,DE,NORMAL
TX_6644496636,CUST_1147,2026-06-03 23:16:40,132.47,CASH_DEPOSIT,US,NORMAL
TX_3070459171,CUST_1020,2026-06-03 23:17:38,311.55,ACH,MX,NORMAL
TX_7527316141,CUST_1190,2026-06-03 23:18:11,627.77,ACH,US,NORMAL
TX_4446197049,CUST_1336,2026-06-03 23:20:26,566.83,ACH,US,NORMAL
TX_8015775567,CUST_1204,2026-06-03 23:26:18,54.47,ACH,US,NORMAL
TX_6655089949,CUST_1022,2026-06-03 23:28:43,184.81,WIRE_TRANSFER,US,NORMAL
TX_7099469983,CUST_1150,2026-06-03 23:32:27,587.16,WIRE_TRANSFER,US,NORMAL
TX_8755749566,CUST_1374,2026-06-03 23:44:47,214.14,ONLINE_PAYMENT,US,NORMAL
TX_5075027913,CUST_1494,2026-06-03 23:46:27,285.16,ONLINE_PAYMENT,US,NORMAL
TX_9136780852,CUST_1246,2026-06-03 23:51:33,149.46,WIRE_TRANSFER,US,NORMAL
TX_7093249863,CUST_1483,2026-06-03 23:54:28,158.3,ACH,US,NORMAL
TX_1616152681,CUST_1474,2026-06-03 23:57:37,260.89,WIRE_TRANSFER,US,NORMAL
TX_4888749350,CUST_1474,2026-06-04 00:01:43,528.06,WIRE_TRANSFER,US,NORMAL
TX_7059602873,CUST_1013,2026-06-04 00:02:05,500.34,ONLINE_PAYMENT,CA,NORMAL
TX_3589530484,CUST_1335,2026-06-04 00:12:31,173.75,ACH,CA,NORMAL
TX_9155819200,CUST_1419,2026-06-04 00:19:07,348.26,WIRE_TRANSFER,US,NORMAL
TX_3918529276,CUST_1001,2026-06-04 00:31:02,682.17,ACH,DE,NORMAL
TX_7391841158,CUST_1401,2026-06-04 00:34:31,164.18,ONLINE_PAYMENT,US,NORMAL
TX_9818680148,CUST_1178,2026-06-04 00:35:20,218.55,ONLINE_PAYMENT,GB,NORMAL
TX_4377187993,CUST_1412,2026-06-04 00:36:19,185.44,ACH,US,NORMAL
TX_9611033518,CUST_1055,2026-06-04 00:38:16,1040.08,WIRE_TRANSFER,US,NORMAL
TX_5422798091,CUST_1084,2026-06-04 00:53:34,165.45,CASH_DEPOSIT,US,NORMAL
TX_4881678710,CUST_1242,2026-06-04 01:15:04,171.47,ONLINE_PAYMENT,US,NORMAL
TX_4367653926,CUST_1161,2026-06-04 01:29:20,887.17,ONLINE_PAYMENT,US,NORMAL
TX_5518908675,CUST_1268,2026-06-04 01:48:42,391.99,ACH,CA,NORMAL
TX_5447868483,CUST_1484,2026-06-04 02:07:22,28.98,ONLINE_PAYMENT,US,NORMAL
TX_4668083380,CUST_1094,2026-06-04 02:18:42,616.57,ONLINE_PAYMENT,GB,NORMAL
TX_3396953414,CUST_1019,2026-06-04 02:24:56,2329.48,ONLINE_PAYMENT,US,NORMAL
TX_8728376878,CUST_1119,2026-06-04 02:25:46,625.76,CASH_DEPOSIT,GB,NORMAL
TX_6939076506,CUST_1454,2026-06-04 02:27:28,1654.82,ACH,CA,NORMAL
TX_1533164924,CUST_1486,2026-06-04 02:35:18,187.4,WIRE_TRANSFER,US,NORMAL
TX_8012785094,CUST_1237,2026-06-04 02:52:31,505.42,ACH,US,NORMAL
TX_4544432520,CUST_1306,2026-06-04 02:55:55,220.25,WIRE_TRANSFER,DE,NORMAL
TX_5915192377,CUST_1220,2026-06-04 02:56:58,1240.77,ACH,CA,NORMAL
TX_3141689608,CUST_1473,2026-06-04 03:04:12,39.96,ONLINE_PAYMENT,US,NORMAL
TX_2274482118,CUST_1031,2026-06-04 03:24:42,290.47,ONLINE_PAYMENT,US,NORMAL
TX_2308496151,CUST_1236,2026-06-04 03:26:12,592.82,CASH_DEPOSIT,US,NORMAL
TX_6585901092,CUST_1307,2026-06-04 03:30:19,747.7,CASH_DEPOSIT,US,NORMAL
TX_3743340587,CUST_1367,2026-06-04 03:35:08,140.11,ONLINE_PAYMENT,US,NORMAL
TX_7998529307,CUST_1005,2026-06-04 03:58:08,1113.48,WIRE_TRANSFER,GB,NORMAL
TX_5281907480,CUST_1435,2026-06-04 04:04:23,831.74,CASH_DEPOSIT,KY,NORMAL
TX_6893167206,CUST_1435,2026-06-04 04:15:31,347.12,CASH_DEPOSIT,US,NORMAL
TX_1065857791,CUST_1000,2026-06-04 04:30:17,1034.76,WIRE_TRANSFER,GB,NORMAL
TX_3287159563,CUST_1285,2026-06-04 04:43:40,317.49,CASH_DEPOSIT,US,NORMAL
TX_8803298579,CUST_1287,2026-06-04 04:59:00,88.16,WIRE_TRANSFER,GB,NORMAL
TX_7952417701,CUST_1140,2026-06-04 05:03:10,366.42,ONLINE_PAYMENT,US,NORMAL
TX_6020573277,CUST_1164,2026-06-04 05:05:35,2065.19,ONLINE_PAYMENT,US,NORMAL
TX_1591719508,CUST_1086,2026-06-04 05:13:09,446.8,CASH_DEPOSIT,US,NORMAL
TX_2058722336,CUST_1029,2026-06-04 05:13:11,494.63,WIRE_TRANSFER,GB,NORMAL
TX_5068981129,CUST_1270,2026-06-04 05:20:11,247.69,ACH,CA,NORMAL
TX_9090011031,CUST_1376,2026-06-04 05:22:26,1098.37,ONLINE_PAYMENT,GB,NORMAL
TX_8442057019,CUST_1049,2026-06-04 05:25:12,984.62,ACH,US,NORMAL
TX_7610991332,CUST_1491,2026-06-04 05:29:18,634.58,CASH_DEPOSIT,GB,NORMAL
TX_8533341510,CUST_1167,2026-06-04 05:34:52,612.83,WIRE_TRANSFER,US,NORMAL
TX_9491796858,CUST_1455,2026-06-04 05:36:14,840.05,ACH,GB,NORMAL
TX_6588063032,CUST_1320,2026-06-04 05:38:23,2002.87,ONLINE_PAYMENT,US,NORMAL
TX_8100770118,CUST_1273,2026-06-04 06:01:07,1667.76,ACH,US,NORMAL
TX_7397963801,CUST_1025,2026-06-04 06:12:40,359.67,ONLINE_PAYMENT,US,NORMAL
TX_1005502537,CUST_1085,2026-06-04 06:18:19,732.9,CASH_DEPOSIT,US,NORMAL
TX_1501129341,CUST_1182,2026-06-04 06:31:05,1358.91,ONLINE_PAYMENT,US,NORMAL
TX_2608345531,CUST_1194,2026-06-04 06:36:59,165.54,ONLINE_PAYMENT,CA,NORMAL
TX_8285892694,CUST_1069,2026-06-04 06:37:33,113.41,CASH_DEPOSIT,CA,NORMAL
TX_9180270075,CUST_1426,2026-06-04 06:40:00,2080.39,ACH,US,NORMAL
TX_7648364190,CUST_1104,2026-06-04 06:53:14,1211.51,CASH_DEPOSIT,US,NORMAL
TX_2588876294,CUST_1171,2026-06-04 06:59:10,459.08,ACH,US,NORMAL
TX_8572479459,CUST_1001,2026-06-04 07:14:55,154.21,ACH,US,NORMAL
TX_6602298084,CUST_1288,2026-06-04 07:16:01,71.02,ONLINE_PAYMENT,US,NORMAL
TX_4207337120,CUST_1381,2026-06-04 07:43:20,286.88,ACH,US,NORMAL
TX_5801462032,CUST_1469,2026-06-04 07:51:18,333.11,ONLINE_PAYMENT,PA,NORMAL
TX_7825844140,CUST_1183,2026-06-04 08:04:34,314.47,ACH,GB,NORMAL
TX_9277288208,CUST_1108,2026-06-04 08:22:07,125.89,CASH_DEPOSIT,US,NORMAL
TX_8926527167,CUST_1139,2026-06-04 08:29:59,50.33,CASH_DEPOSIT,US,NORMAL
